videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions,error,errorCode,url
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522486546466226951,1751465389.0,2025-07-02T14:09:49.000Z,HAPUS GAME ROBELOX!! KARENA SANGEAT BERBAHAYA TIDAK BAIK UNTUK ANAK ANAK KITA!!!🤬,28.0,False,False,,48.0,7477141973603419143,sylvo201,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/05a2ab1c96c3e22665d0aeb26f40ce77~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8df3b8b5&x-expires=1783782000&x-signature=djzd%2FIr4at63zi5H4sk6utNCJwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522685827219505927,1751511792.0,2025-07-03T03:03:12.000Z,"JADI INI YANG DI LIHAT ORTU ORTU DAN DI SURUH HAPUS ROBLOX, PADAHAL YANG SALAH YANG BIKIN MAP DAN YANG MAININ MAP NYA 😹😹",23.0,False,False,,9.0,7501920315371537426,qeylovesunoo,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/70ab583bd939d35079eb62d1cf4e8c32~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f03142dd&x-expires=1783782000&x-signature=Prh%2F2xj39LERxoOfjWMxyjukPXo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522407788062229249,1751447060.0,2025-07-02T09:04:20.000Z,GATERIMA BGT ROBLOX DISALAH GUNAKAN😭😭💔,25.0,False,False,,1.0,7306803667482592262,ariaa_iaa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/26921607849e34fdb0e8cb52e5d6ac8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7418cf1&x-expires=1783782000&x-signature=OuHXVjfYkfgHn3TKmE0knvjarrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7523502818005156615,1751702011.0,2025-07-05T07:53:31.000Z,mending ndaki,39.0,False,False,,6.0,7378852758835774481,vanessamefisa,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a508b96ad80a899d77b7b687c8877a7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c8d1d9a4&x-expires=1783782000&x-signature=WRy7RUEh1IopcJWJhmdlQb7Kkic%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7523414283817157392,1751681737.0,2025-07-05T02:15:37.000Z,yang salah bukan roblox woi tapi orang nya yang salah☹️,9.0,False,False,,9.0,7308297189012423685,zforzahrraa,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/221acec37a57b22fd957c8935aca50aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e54b10ed&x-expires=1783782000&x-signature=gbKA1cUxQWgYudNjtF%2B6bbXGOAY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7521969891604546311,1751345098.0,2025-07-01T04:44:58.000Z,gw cuma naik gunung doang🗿,37.0,False,False,,1.0,6928036022334178309,mo.on_fall,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f03288ebadc7e95aed1b78cd06b789f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=45eec1e3&x-expires=1783782000&x-signature=1gva4QHVm8OopE84zoN1nXxzJCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7521731873120682773,1751289867.0,2025-06-30T13:24:27.000Z,LOL KEMBALIIN ROBLOX YANG DLUUUUU,1.0,False,False,,0.0,6682197904844162049,kgeonholic,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2e252b3fba2d48eac996a7262e98b003~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=03586f2e&x-expires=1783782000&x-signature=l542%2FBs%2F6OJh2PmrDT0jDHnHuAw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7521913354257695495,1751331942.0,2025-07-01T01:05:42.000Z,aku main keseringan nya buat muncak doang,11.0,False,False,,0.0,7191443539862586370,rararaisyaaaaa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bbdddf5b47801b3ed0c5fb22580b9c08~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08b1c7f4&x-expires=1783782000&x-signature=A9sSzAC1OQDP2sD3g81uXwWG8yw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522120658374279944,1751380200.0,2025-07-01T14:30:00.000Z,untung gua sibuk ngedaki gunung 😭,7.0,False,False,,3.0,7373110733276447750,aelsca,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/feec35bb56bc1040dadd3d1c2ddf3b18~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8e6c149&x-expires=1783782000&x-signature=o4T2k2%2F8i1TPxf%2FzYjFgDJ%2BT6RY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522362345957049096,1751436474.0,2025-07-02T06:07:54.000Z,roblox perusak otak anak anak,18.0,False,False,,28.0,7157900082943558682,zur639,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/43ebdd1f3580e23a6cc1663341b6300b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a94b041&x-expires=1783782000&x-signature=5%2Fzhfp%2FzvtbNlxQ0un9cAAlmboY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7520767837079651090,1751065237.0,2025-06-27T23:00:37.000Z,yang di takutkan adalah ketika anak anak main game yang seperti ini,95.0,True,False,,3.0,6911960852430668801,raionmoriy,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ade9a930d572ea414c59b40dcd711e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=acda2a0b&x-expires=1783782000&x-signature=FpLTjpPARG5AgNAr9TX0WWvYzoU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7524149972142818065,1751852705.0,2025-07-07T01:45:05.000Z,"jangan hapus game nya, hapus map nya aja pls, gue di roblox mainnya jadi perawat, naik gunung, sama hide n seek doang plssss",10.0,False,False,,1.0,6936495963380958209,zaz5za,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/43a930132f672ee842b2b217d502a9f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=42fb5a6d&x-expires=1783782000&x-signature=UEuMGJb57vx12SjgxzC0bmd4Urg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522317625465930503,1751426066.0,2025-07-02T03:14:26.000Z,"aku main roblox cuma buat muncak / tower doang, eh sama back to school jga denk🥰",10.0,False,False,,0.0,7355667790290207750,urvbebelac,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c48b92ad0e0d89cd55ae17544e3742c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8396d22e&x-expires=1783782000&x-signature=yv5q0aMurN4ALf%2FPwaiTVT45bDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522848850484216594,1751549749.0,2025-07-03T13:35:49.000Z,kok nyalahin roblox? anak lu tuh yg slh mainny,30.0,False,False,,5.0,7502614122346529800,hilw4_afyn4,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e824f9cc6563da85799703f46e1a41d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cada58f4&x-expires=1783782000&x-signature=Vw%2FKG0GuTfjclYH4xzo5RbIpYY4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522873595233616648,1751555505.0,2025-07-03T15:11:45.000Z,udah yang paling bener jadi petani aja🗿👍,5.0,False,False,,1.0,7500146361552520199,gapx84,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22ab2cdc26c8cc33d1932582c49dc95e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a91f8053&x-expires=1783782000&x-signature=xZGn4UdunP2Mmf1rAMebxDAjP%2Bs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522372452455121671,1751438826.0,2025-07-02T06:47:06.000Z,"anak ku kalo main kayak gini gak ingat waktu 😭 sampai ber jam"" kalo loading wifi marah"" Ampe nangis sendiri 😭 tolong d hapus Roblox nya 😭",60.0,False,False,,55.0,6630279194587824130,aina17041991,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7fba95ef79f4c2feee0cf5565ef80379~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2807265e&x-expires=1783782000&x-signature=9Ydz7CnS1sgo%2FdvVkfkg0vZtwTs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522060550009750279,1751366209.0,2025-07-01T10:36:49.000Z,untung main roblox cm karna mau rasain muncak 😔,11.0,False,False,,0.0,7260769170571707398,catuylie,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a939428b2eb9d9c156ddcdc774621e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e80db8f5&x-expires=1783782000&x-signature=qed171yBMdvCC3UKd9rg13SYIvw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7523527231576490760,1751707697.0,2025-07-05T09:28:17.000Z,gua main roblox cuman buat naik gunung smaa main tower doang njir😭😭,10.0,False,False,,1.0,7509100561054172181,bubblesyie16,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22c7addf2e40f35443d3c22ab6b66a49~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa79b2cf&x-expires=1783782000&x-signature=4vG5F26gx%2Fb7GmBgdf1ebtJLuPA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522861063332446983,1751552591.0,2025-07-03T14:23:11.000Z,"yangg setuju map-map yang sus di hapuss sinii ngumpull
👇🏻👇🏻",31.0,False,False,,5.0,7457476153894323218,unknown_0_x,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/95a9478db7f56df31820004fa6a2788f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=34519f9e&x-expires=1783782000&x-signature=HQsg5JqVAXeWCY9wPvzaYsrdr7E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7521916936891925266,1751333036.0,2025-07-01T01:23:56.000Z,gw aja main roblox buat naik gunung 🗿🗿,11.0,False,False,,0.0,7335335594375169029,m..rafif.alkhalif,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7bd53977e9647fea93de60d451ed4982~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=71c67750&x-expires=1783782000&x-signature=EUVy%2BpqoXljgyVVD%2FXgVjuziowk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522392709262033671,1751443545.0,2025-07-02T08:05:45.000Z,Anak sy main roblox pertanian... Aman gak ya?,4.0,False,False,,16.0,6989924000185222145,lisanuzulsofiany,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7330675753963094017~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5a1bf6bb&x-expires=1783782000&x-signature=JGoIMta8yErtSCjALcBVjHwHcy0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7521688217621611282,1751279719.0,2025-06-30T10:35:19.000Z,mending main grow a garden,17.0,False,False,,0.0,7127956452963173377,nyam0nyam0,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/cf9746a7d1a197fb1213d2997dc87898~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5727d223&x-expires=1783782000&x-signature=o9BLZjWeNZ317Al%2BABrN0WV1OE8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7524326666011558664,1751893829.0,2025-07-07T13:10:29.000Z,miris liatnya,1.0,False,False,,3.0,7498030244462101510,fathz13_,https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/628b50d1db2524e1742a74fba06a54f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c500028c&x-expires=1783782000&x-signature=er016Kmfo9v2Z%2BF48VwbCYr6Qgo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7521539411550470930,1751244874.0,2025-06-30T00:54:34.000Z,dah di hapus map nya,9.0,False,False,,8.0,7496358455562241042,userossciqbyhq,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/af450970127922c50bb69e0fe9b00961~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f78d9257&x-expires=1783782000&x-signature=ORhTtjWkQuFXhLgqbPShrzwcvmg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,[],[],,,
https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,https://www.tiktok.com/@aiindonesiatimes/video/7520670245866982663?_r=1,7522455050788094737,1751458064.0,2025-07-02T12:07:44.000Z,.anak ku suka main Roblox tapi selalu aku awasi dan gapernah juga Nemu yg kaya gitu,13.0,False,False,,12.0,7241442515798197250,mmahaziell,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/81991350d115cbd40cea9aac1ec1ad8e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9188bdcc&x-expires=1783782000&x-signature=%2FaIWi9egHahVAt25UrbN%2F7qOVW0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,[],[],,,
